country,time,week,valence_score,gdpdev,gdplevel
brazil,2020-04-19,2020-W16,0.6119999999999999,-0.159837057086594,87.90087131108112
brazil,2020-04-26,2020-W17,0.6119999999999999,-0.1564414208983043,88.22345124587673
brazil,2020-05-03,2020-W18,0.6119999999999999,-0.1524530003039964,88.59971995811914
brazil,2020-05-10,2020-W19,0.5871000000000001,-0.152852873014458,88.59983686313868
brazil,2020-05-17,2020-W20,0.5883,-0.1588142840698509,88.09678738579736
brazil,2020-05-24,2020-W21,0.6003999999999999,-0.1497525680994119,88.92250358370431
brazil,2020-05-31,2020-W22,0.6129999999999999,-0.1329074253264221,90.46939159860099
brazil,2020-06-07,2020-W23,0.5878,-0.09989924885336374,93.53046546261884
brazil,2020-06-14,2020-W24,0.5430999999999999,-0.1006528958370786,93.48500335628437
brazil,2020-06-21,2020-W25,0.5672999999999999,-0.1205421263640789,91.680801305878
brazil,2020-06-28,2020-W26,0.6119999999999999,-0.1051451533999553,93.12823623338956
brazil,2020-07-05,2020-W27,0.6119999999999999,-0.1075324358329168,92.93103013929941
brazil,2020-07-12,2020-W28,0.6119999999999999,-0.1067088306384125,93.04492155406544
brazil,2020-07-19,2020-W29,0.6120000000000001,-0.08898565795064535,94.73400699816615
brazil,2020-07-26,2020-W30,0.612,-0.1048093167605509,93.27170947256694
brazil,2020-08-02,2020-W31,0.5702,-0.07216785710155404,96.40513739037874
brazil,2020-08-09,2020-W32,0.5577,-0.06684666830669118,96.94542030551166
brazil,2020-08-16,2020-W33,0.6066,-0.04918877525058205,98.6988699853032
brazil,2020-08-23,2020-W34,0.6532000000000001,-0.05761698440173239,97.90978372258247
brazil,2020-08-30,2020-W35,0.6634,-0.06599911947715066,97.11849265991792
brazil,2020-09-06,2020-W36,0.6289999999999999,-0.05092859224747458,98.6195773838422
brazil,2020-09-13,2020-W37,0.6289999999999999,-0.05110900373462644,98.6413530865504
brazil,2020-09-20,2020-W38,0.609,-0.04934547385079882,98.84189640231887
brazil,2020-09-27,2020-W39,0.6209999999999999,-0.04358385513298064,99.43962217793948
brazil,2020-10-04,2020-W40,0.6073000000000001,-0.03907881284537786,99.92869505211563
brazil,2020-10-11,2020-W41,0.658,-0.02326582372241484,101.5485828512853
brazil,2020-10-18,2020-W42,0.6161,-0.03615966932467913,100.2744521936043
brazil,2020-10-25,2020-W43,0.6173,-0.03392124090814047,100.539488346829
brazil,2020-11-01,2020-W44,0.6173,-0.001932521756634584,103.8353788959438
brazil,2020-11-08,2020-W45,0.6317999999999999,-0.03648692412473649,100.3355239163141
brazil,2020-11-15,2020-W46,0.6559999999999999,-0.03649201964239453,100.3752743547921
brazil,2020-11-22,2020-W47,0.6559999999999999,-0.04039946504432434,100.0105741217102
brazil,2020-11-29,2020-W48,0.6319999999999999,-0.04400118699490235,99.67766812142376
brazil,2020-12-06,2020-W49,0.62,-0.04017870991227247,100.0995639718604
brazil,2020-12-13,2020-W50,0.6200000000000001,-0.05416304143899926,98.7358853415489
brazil,2020-12-20,2020-W51,0.6119999999999999,-0.06732864364352094,97.47055374981294
brazil,2020-12-27,2020-W52,0.6626999999999998,-0.07889730013074467,96.38811014478401
brazil,2021-01-03,2021-W01,0.6627,-0.03949752359063658,100.2884058187024
brazil,2021-01-10,2021-W02,0.6308999999999999,-0.06017368764427727,98.26239402793384
brazil,2021-01-17,2021-W03,0.6309000000000001,-0.04865947831605889,99.44023318405839
brazil,2021-01-24,2021-W04,0.6067,-0.05398981361830218,98.93805214049686
brazil,2021-01-31,2021-W05,0.619,-0.05089905199268354,99.27086671081814
brazil,2021-02-07,2021-W06,0.619,-0.03376860890430373,101.0265927438329
brazil,2021-02-14,2021-W07,0.6302,-0.02873120147430354,101.5639496160066
brazil,2021-02-21,2021-W08,0.619,-0.03087948776530682,101.3731051459633
brazil,2021-02-28,2021-W09,0.627,-0.04306725252869528,100.1852776434253
brazil,2021-03-07,2021-W10,0.619,-0.04638250135007149,99.88039905854524
brazil,2021-03-14,2021-W11,0.592,-0.08555741958109313,96.06893474202127
brazil,2021-03-21,2021-W12,0.6097999999999999,-0.07353255073952648,97.27014086183493
brazil,2021-03-28,2021-W13,0.611,-0.05595860827628229,99.0211505219318
brazil,2021-04-04,2021-W14,0.611,-0.02931396599191418,101.722200444904
brazil,2021-04-11,2021-W15,0.5791999999999999,-0.02870122951970522,101.8253918043554
brazil,2021-04-18,2021-W16,0.5791999999999999,-0.04895529943781773,99.8104505620176
brazil,2021-04-25,2021-W17,0.5791999999999999,-0.0571399470364311,99.02335255800395
brazil,2021-05-02,2021-W18,0.5791999999999999,-0.043147887619251,100.4589270950696
brazil,2021-05-09,2021-W19,0.5711999999999999,-0.06233913464328512,98.57573862634142
canada,2019-11-10,2019-W45,0.5564,0.02107335589604391,99.49689592521433
canada,2019-11-17,2019-W46,0.5564,0.02865342310567106,100.2820658130165
canada,2019-11-24,2019-W47,0.5529,0.02904893563205278,100.3639345515387
canada,2019-12-01,2019-W48,0.548,0.02722115747598731,100.2087496128593
canada,2019-12-08,2019-W49,0.5980999999999999,0.01793084879640656,99.30992910261833
canada,2019-12-15,2019-W50,0.6424999999999998,0.02766088073663858,100.3231150974324
canada,2019-12-22,2019-W51,0.6424999999999998,0.01951894513155211,99.53750937581844
canada,2019-12-29,2019-W52,0.6425000000000001,0.02518828062805615,100.131492441259
canada,2020-01-05,2020-W01,0.6425000000000001,0.02768650518492671,100.4241795323443
canada,2020-01-12,2020-W02,0.6277000000000001,0.02221047417364731,99.90376160179251
canada,2020-01-19,2020-W03,0.6241000000000001,0.02275489548698419,99.98619428440168
canada,2020-01-26,2020-W04,0.6382,0.01712887202176586,99.46707002777478
canada,2020-02-02,2020-W05,0.6645999999999999,0.02259202735327593,100.0400043602606
canada,2020-02-09,2020-W06,0.6424999999999998,0.0239557896761364,100.2046175866687
canada,2020-02-16,2020-W07,0.6413,0.0263959672504676,100.4916850161643
canada,2020-02-23,2020-W08,0.5923999999999999,0.0240371817881414,100.2830373804991
canada,2020-03-01,2020-W09,0.6135999999999999,0.02167777908531049,100.0747611829569
canada,2020-03-08,2020-W10,0.6135999999999999,0.02598547046961527,100.5490581241019
canada,2020-03-15,2020-W11,0.5895999999999999,-0.07318993853981132,91.0811346909471
canada,2020-03-22,2020-W12,0.5891000000000001,-0.1176719711461919,87.14287613558707
canada,2020-03-29,2020-W13,0.5891000000000001,-0.1215676704763965,86.84056626614327
canada,2020-04-05,2020-W14,0.5891,-0.1568644010427895,83.85234836302763
canada,2020-04-12,2020-W15,0.567,-0.1462757526034196,84.76871114820217
canada,2020-04-19,2020-W16,0.5891,-0.1456391814129327,84.85836840180473
canada,2020-04-26,2020-W17,0.5654,-0.1409833714028035,85.27827920442672
canada,2020-05-03,2020-W18,0.5906,-0.1277015584773009,86.44271621974482
canada,2020-05-10,2020-W19,0.5906,-0.1065715657561011,88.32582079548871
canada,2020-05-17,2020-W20,0.5906,-0.1094620386893096,88.09558097946403
canada,2020-05-24,2020-W21,0.5906,-0.1296701495035854,86.35741057313487
canada,2020-05-31,2020-W22,0.5906,-0.08821630010467187,90.05035461132371
canada,2020-06-07,2020-W23,0.5906,-0.07181839300077118,91.56483275064227
canada,2020-06-14,2020-W24,0.5905999999999999,-0.0718599868339248,91.5866978873786
canada,2020-06-21,2020-W25,0.5927000000000001,-0.09161806382052368,89.83265077805834
canada,2020-06-28,2020-W26,0.5927,-0.05837434803711752,92.89525599391219
canada,2020-07-05,2020-W27,0.5905999999999999,-0.04905655485189156,93.79117152165477
canada,2020-07-12,2020-W28,0.5905999999999999,-0.03885917050680965,94.79234478104564
canada,2020-07-19,2020-W29,0.5905999999999999,-0.03646886268444673,95.0458419390138
canada,2020-07-26,2020-W30,0.5730000000000001,-0.04569598048657302,94.1992823800787
canada,2020-08-02,2020-W31,0.6082000000000001,-0.0391998584478325,94.8530853519721
canada,2020-08-09,2020-W32,0.5875,-0.02364234057362042,96.36731632407916
canada,2020-08-16,2020-W33,0.5906,-0.02596664544238885,96.17054794215322
canada,2020-08-23,2020-W34,0.5722,-0.03262098617794003,95.57290454945864
canada,2020-08-30,2020-W35,0.5971,-0.02102188368082527,96.71502970928637
canada,2020-09-06,2020-W36,0.5891,-0.02421035456781073,96.43418018639619
canada,2020-09-13,2020-W37,0.5912000000000001,-0.02542340831968759,96.35778495759962
canada,2020-09-20,2020-W38,0.5912000000000001,-0.03339657487886089,95.61936699192105
canada,2020-09-27,2020-W39,0.5912000000000001,-0.03028526015445854,95.94422732070855
canada,2020-10-04,2020-W40,0.5912,-0.03084935370052549,95.93045508465401
canada,2020-10-11,2020-W41,0.6049,-0.02660564895519495,96.3654338080639
canada,2020-10-18,2020-W42,0.6401,-0.02506698312163068,96.54088448721392
canada,2020-10-25,2020-W43,0.6194,-0.01518369298020428,97.54076773831449
canada,2020-11-01,2020-W44,0.6225,-0.02818840872876478,96.30748723846168
canada,2020-11-08,2020-W45,0.5912,-0.01788253776025019,97.3324360820363
canada,2020-11-15,2020-W46,0.6112,-0.02929964407230617,96.26797682794843
canada,2020-11-22,2020-W47,0.6232000000000001,-0.02063336942651863,97.13311545283916
canada,2020-11-29,2020-W48,0.6232,-0.02558317572038244,96.68061481180493
canada,2020-12-06,2020-W49,0.6232,-0.0216915339186481,97.0984192851339
canada,2020-12-13,2020-W50,0.6232,-0.02712090910037223,96.59974293697485
canada,2020-12-20,2020-W51,0.6232,-0.02813378009326322,96.52900841267426
canada,2020-12-27,2020-W52,0.6439999999999999,-0.03213553490660184,96.18393546586016
canada,2021-01-03,2021-W01,0.6616000000000001,-0.0231289527019196,97.08135072661783
canada,2021-01-10,2021-W02,0.6760999999999999,-0.02868123248438335,96.57089230249115
canada,2021-01-17,2021-W03,0.6585000000000001,-0.02059139211873277,97.39625432758162
canada,2021-01-24,2021-W04,0.6232,-0.01832271751896493,97.64483737718705
canada,2021-01-31,2021-W05,0.6246,-0.0212182879552323,97.38980913967687
canada,2021-02-07,2021-W06,0.6246,-0.02241606051136831,97.3141439260371
canada,2021-02-14,2021-W07,0.6246,-0.01210538922772335,98.35027818708666
canada,2021-02-21,2021-W08,0.6246,-0.02060125137047192,97.54559118415803
canada,2021-02-28,2021-W09,0.6246,-0.01264647090450199,98.36599746499392
canada,2021-03-07,2021-W10,0.6245999999999999,-0.01269691007038151,98.38861639546153
canada,2021-03-14,2021-W11,0.6686,-0.02039286588994766,97.66170469416862
canada,2021-03-21,2021-W12,0.6686,-0.007305519474840943,98.98985789191248
canada,2021-03-28,2021-W13,0.6862,-0.01141114473556299,98.61191868490155
canada,2021-04-04,2021-W14,0.7028999999999999,-0.01852048619119757,97.94079381685663
canada,2021-04-11,2021-W15,0.7145,-0.01673205387767511,98.157381356089
canada,2021-04-18,2021-W16,0.6905,-0.02219699792028891,97.64979305553824
canada,2021-04-25,2021-W17,0.6904999999999999,-0.0369690351729343,96.24488801179507
canada,2021-05-02,2021-W18,0.7344999999999999,-0.02768934289008249,97.18302842407999
canada,2021-05-09,2021-W19,0.7344999999999999,-0.03203579517952457,96.78867548156767
chile,2019-11-10,2019-W45,0.7344999999999999,-0.04236450858251492,100.3898031741538
chile,2019-11-17,2019-W46,0.6904999999999999,-0.01753719785575295,102.9650195026481
chile,2019-11-24,2019-W47,0.6904999999999999,-0.05549604700646429,99.20441405215394
chile,2019-12-01,2019-W48,0.7102999999999999,-0.0144635337004955,103.411521912199
chile,2019-12-08,2019-W49,0.6905,0.003215167798830402,105.3087436286831
chile,2019-12-15,2019-W50,0.6415,-0.03248610534406893,101.6918561679842
chile,2019-12-22,2019-W51,0.6638,-0.00817297124955689,104.2468579006823
chile,2019-12-29,2019-W52,0.6638,-0.03998171937312461,101.0337212935522
chile,2020-01-05,2020-W01,0.6638,-0.01636337940905744,103.5261999363484
chile,2020-01-12,2020-W02,0.6638,-0.001287371422644423,105.1514920093727
chile,2020-01-19,2020-W03,0.6638,-0.00801338446150066,104.498993690584
chile,2020-01-26,2020-W04,0.6638,-0.01509361515495204,103.839792614222
chile,2020-02-02,2020-W05,0.6659999999999999,-0.01983037962492838,103.4009194880145
chile,2020-02-09,2020-W06,0.6638,-0.03146247452284066,102.2563732365634
chile,2020-02-16,2020-W07,0.6685,-0.02428675724220159,103.0702593277125
chile,2020-02-23,2020-W08,0.6860999999999999,0.02789441724925171,108.645840536163
chile,2020-03-01,2020-W09,0.6638000000000001,0.006839744171668141,106.4356005944672
chile,2020-03-08,2020-W10,0.6638,-0.01102839808165085,104.6293406477176
chile,2020-03-15,2020-W11,0.6638,-0.1332210094400639,92.64108886822558
chile,2020-03-22,2020-W12,0.6638,-0.1630531831069846,89.96331328853715
chile,2020-03-29,2020-W13,0.6254,-0.1705062710340569,89.36248060444724
chile,2020-04-05,2020-W14,0.6638,-0.1945017260183979,87.28746108239432
chile,2020-04-12,2020-W15,0.6638,-0.1863345216420388,88.04740740612434
chile,2020-04-19,2020-W16,0.6638,-0.1689940007188417,89.65490898235656
chile,2020-04-26,2020-W17,0.6638,-0.1357154196815807,92.73517959936517
chile,2020-05-03,2020-W18,0.6638,-0.1821962976760108,88.56780220430362
chile,2020-05-10,2020-W19,0.7176000000000001,-0.187994080991467,88.12203779140103
chile,2020-05-17,2020-W20,0.7176000000000001,-0.2244732654216379,85.00795375274276
chile,2020-05-24,2020-W21,0.7176,-0.2089525292399754,86.38092924432023
chile,2020-05-31,2020-W22,0.7175999999999999,-0.2118995689460954,86.19153149091082
chile,2020-06-07,2020-W23,0.756,-0.1803726231202308,88.99678445462304
chile,2020-06-14,2020-W24,0.7222999999999999,-0.1807223063151999,89.01028451574415
chile,2020-06-21,2020-W25,0.7222999999999999,-0.1757688815548814,89.51958149915647
chile,2020-06-28,2020-W26,0.7004999999999999,-0.1494987565953351,91.94852202699025
chile,2020-07-05,2020-W27,0.7134,-0.158312732253784,91.18735761735385
chile,2020-07-12,2020-W28,0.7134,-0.1508084527889851,91.94334656828693
chile,2020-07-19,2020-W29,0.6772,-0.1337122220621229,93.57564841941074
chile,2020-07-26,2020-W30,0.6772,-0.1316813849320427,93.81290097077775
chile,2020-08-02,2020-W31,0.6772,-0.1294903510093674,94.0894064198705
chile,2020-08-09,2020-W32,0.6082,-0.116872762320553,95.33189306207073
chile,2020-08-16,2020-W33,0.5655999999999999,-0.1007362287563093,96.93128361452979
chile,2020-08-23,2020-W34,0.5922,-0.111817537960383,95.93520798501216
chile,2020-08-30,2020-W35,0.6108,-0.07777605465133391,99.30698324949255
chile,2020-09-06,2020-W36,0.6325999999999998,-0.09144171658993916,98.00824371364463
chile,2020-09-13,2020-W37,0.6197,-0.1034126831847253,96.91484176352127
chile,2020-09-20,2020-W38,0.6395,-0.07732142396419128,99.5266348636228
chile,2020-09-27,2020-W39,0.6757,-0.08145990375201574,99.16530239663363
chile,2020-10-04,2020-W40,0.7161,-0.09970460040872899,97.44572215048883
chile,2020-10-11,2020-W41,0.6344,-0.06617165096318132,100.8193034512726
chile,2020-10-18,2020-W42,0.6757,-0.06694239608852186,100.7921482161233
chile,2020-10-25,2020-W43,0.6757,-0.0625266865045067,101.3143654728346
chile,2020-11-01,2020-W44,0.6756999999999999,-0.05943481847939467,101.6790662543575
chile,2020-11-08,2020-W45,0.6399,-0.07185442192170542,100.4744235900414
chile,2020-11-15,2020-W46,0.6398999999999999,-0.05337404576357094,102.4254917509585
chile,2020-11-22,2020-W47,0.6736,-0.05187580128247113,102.6305074634748
chile,2020-11-29,2020-W48,0.6585000000000001,-0.0689865696544132,100.9399541939303
chile,2020-12-06,2020-W49,0.6407999999999999,-0.06883209461134288,101.0314997608423
chile,2020-12-13,2020-W50,0.5590999999999999,-0.06424673570184503,101.5467282307281
chile,2020-12-20,2020-W51,0.6407999999999999,-0.0459940915934586,103.4691061204806
chile,2020-12-27,2020-W52,0.6407999999999998,-0.07162817832369354,100.9263491710342
chile,2021-01-03,2021-W01,0.6407999999999999,-0.03800078393515614,104.4302925980349
chile,2021-01-10,2021-W02,0.628,-0.05626391233637799,102.5918020190537
chile,2021-01-17,2021-W03,0.6567000000000001,-0.07261140010915265,101.0042489027487
chile,2021-01-24,2021-W04,0.6775,-0.07616038670077774,100.696894584336
chile,2021-01-31,2021-W05,0.6707,-0.05589638141420581,102.8097640455517
chile,2021-02-07,2021-W06,0.6836,-0.04990212283312569,103.5056947526922
chile,2021-02-14,2021-W07,0.6698,-0.04835555467231978,103.7178845172157
chile,2021-02-21,2021-W08,0.6698,-0.05576619323812111,103.0037390528812
chile,2021-02-28,2021-W09,0.6698,-0.08297248177483628,100.3145797074623
chile,2021-03-07,2021-W10,0.6698,-0.0692215983587204,101.7545246932085
chile,2021-03-14,2021-W11,0.6697999999999998,-0.07647459116356137,101.0698298410627
chile,2021-03-21,2021-W12,0.6829,-0.07363296390332193,101.4336950871157
chile,2021-03-28,2021-W13,0.6701,-0.0919437424810096,99.64321134208402
chile,2021-04-04,2021-W14,0.6655,-0.1160378664009842,97.31986771668565
chile,2021-04-11,2021-W15,0.6651999999999999,-0.1100966715064562,97.97343773634019
chile,2021-04-18,2021-W16,0.6838000000000001,-0.10608213310746,98.41687665519578
chile,2021-04-25,2021-W17,0.6838,-0.09028936510229758,100.0336301880886
chile,2021-05-02,2021-W18,0.6838,-0.08240713974676439,100.901087123189
chile,2021-05-09,2021-W19,0.6736,-0.04729053624719982,104.5597489517614
colombia,2019-11-10,2019-W45,0.7016,0.0104794782206573,101.4140917133885
colombia,2019-11-17,2019-W46,0.7497999999999999,-0.01312245248837007,99.10549278175623
colombia,2019-11-24,2019-W47,0.7218,-0.0014981791379074,100.3507205922958
colombia,2019-12-01,2019-W48,0.6990999999999999,0.01447824750018513,102.0254637542188
colombia,2019-12-08,2019-W49,0.6865999999999999,0.001364513531767772,100.7541546242265
colombia,2019-12-15,2019-W50,0.6738,0.008919685713211783,101.6058106881934
colombia,2019-12-22,2019-W51,0.6244999999999999,-0.007101385916295227,100.0484329086378
colombia,2019-12-29,2019-W52,0.6283999999999998,-0.02547667613617829,98.28327317995074
colombia,2020-01-05,2020-W01,0.6283999999999998,-0.01870280145793032,99.03663603265281
colombia,2020-01-12,2020-W02,0.6283999999999998,-0.01779698098930588,99.18337477147152
colombia,2020-01-19,2020-W03,0.6284,-4.298734205370968e-05,101.0180430550654
colombia,2020-01-26,2020-W04,0.6284,-0.002793439375086579,100.8274670568412
